seed,dataset,model,method,n_samples,accuracy,balanced_accuracy,precision,recall,f1,privileged_positive_rate,unprivileged_positive_rate,demographic_parity_ratio,demographic_parity_difference,privileged_tpr,unprivileged_tpr,privileged_fpr,unprivileged_fpr,tpr_gap,fpr_gap,equalized_odds_gap,fairness_pass,roc_auc,intervention_rate,total_interventions,rolling_avg_dpr,rolling_min_dpr,rolling_fair_rate,rolling_max_eo_gap,rolling_tail_avg_dpr,rolling_tail_fair_rate,rolling_tail_max_eo_gap,accuracy_delta_vs_base,dpr_delta_vs_base,coda_threshold_updates,coda_damping_events,coda_lambda_mean,coda_lambda_max,coda_lambda_final,coda_dpr_mean,coda_dpr_std,coda_tau_initial_group_0,coda_tau_final_group_0,coda_tau_mean_group_0,coda_tau_range_group_0,coda_tau_initial_group_1,coda_tau_final_group_1,coda_tau_mean_group_1,coda_tau_range_group_1
42,bank_marketing,xgboost,coda_no_damping,2233.0,0.7402597402597403,0.7355918433012911,0.7685393258426966,0.6465028355387523,0.702258726899384,0.3952205882352941,0.4017467248908297,1.016512643444704,0.006526136655535586,0.6594059405940594,0.6347197106690777,0.16638078902229847,0.18412162162162163,-0.024686229924981706,0.01774083259932316,0.024686229924981706,1.0,0.7922551582673049,0.05105239587998209,114.0,1.0832207127455264,0.0,0.7523510971786834,1.0,1.0806946269275186,0.7526339899221255,0.6666666666666667,-0.0017913121361397,-0.028965681187838044,1776.0,0.0,0.941411269584006,2.8098614764571033,2.082428976166463,0.8105094092358457,0.121282122276617,0.55,0.5734366027742717,0.4855334779007305,0.21719940239047852,0.55,0.45296854502031947,0.4630304306344948,0.16736965546324145
42,bank_marketing,xgboost,coda_no_warmup,2233.0,0.7366771159874608,0.7312464304388047,0.7738927738927739,0.6275992438563327,0.6931106471816284,0.38235294117647056,0.3860262008733624,1.0096069868995634,0.003673259696891862,0.6455445544554456,0.6112115732368897,0.15437392795883362,0.17567567567567569,-0.03433298121855588,0.021301747716842068,0.03433298121855588,1.0,0.7922551582673049,0.05105239587998209,114.0,1.0924146699316797,0.0,0.703537841468876,1.0,1.0900991649012612,0.7027027027027027,0.6666666666666667,-0.005373936408419211,-0.03587133773297868,1745.0,438.0,2.0190545213958386,5.0,2.424402055142288,0.8100492498824847,0.11599708116632829,0.55,0.43000426869223785,0.5001635198615925,0.23999987538480339,0.55,0.5508125088363252,0.48139735923300564,0.23999999999999844
42,bank_marketing,xgboost,coda_no_ema,2233.0,0.7357814599193909,0.7305365402405181,0.7702078521939953,0.6304347826086957,0.6933471933471934,0.3860294117647059,0.3895196506550218,1.0090413807444374,0.003490238890315911,0.6514851485148515,0.6112115732368897,0.15608919382504288,0.18243243243243243,-0.040273575277961826,0.026343238607389546,0.040273575277961826,1.0,0.7922551582673049,0.04926108374384237,110.0,1.0916502606974081,0.0,0.7124944021495746,1.0,1.0893172474389945,0.711864406779661,0.6666666666666667,-0.006269592476489061,-0.0364369438881047,1738.0,493.0,2.033100127973808,5.0,1.7090240968748345,0.8121761803470341,0.11910265012071002,0.55,0.5010769355294469,0.501428750748561,0.21300299323896377,0.55,0.4725778173128551,0.48074411082143004,0.24
42,bank_marketing,xgboost,coda_naive_init,2233.0,0.7317510076130765,0.729153762619153,0.7344228804902962,0.6795841209829868,0.7059401080019637,0.4264705882352941,0.4497816593886463,1.054660442704412,0.02331107115335218,0.6871287128712872,0.6726943942133815,0.2006861063464837,0.24155405405405406,-0.014434318657905676,0.04086794770757035,0.04086794770757035,1.0,0.7922551582673049,0.06583072100313479,147.0,1.1355218046701017,0.0,0.8056426332288401,1.0,1.134193636669881,0.8071461291800275,0.6428571428571429,-0.010300044782803441,0.00918211807186986,1729.0,489.0,0.8194906703849909,2.473284900713318,0.909939609124434,0.8209231790063449,0.12062111076805178,0.5,0.3971350881902256,0.4448410506234555,0.13282679187914687,0.5,0.3800000001091126,0.4339824589316859,0.11999999989088739
42,bank_marketing,xgboost,coda_no_overshoot,2233.0,0.7389162561576355,0.7331388006274384,0.7817319098457889,0.6228733459357277,0.6933193056286165,0.36764705882352944,0.3868995633187773,1.0523668122270742,0.019252504495247846,0.6376237623762376,0.6094032549728752,0.13379073756432247,0.17905405405405406,-0.02822050740336246,0.045263316489731587,0.045263316489731587,1.0,0.7922551582673049,0.03358710255261979,75.0,1.1462836566899697,0.0,0.781012091356919,1.0,1.145201980948564,0.7819514429683921,0.6428571428571429,-0.0031347962382445305,0.006888487594532089,1749.0,438.0,0.9867394478620362,2.7870870794563074,1.7108831436713348,0.8009011372785637,0.12913481514485156,0.55,0.47008150685488675,0.4959940875979495,0.13658015291174785,0.55,0.43005153543301433,0.49526487839691213,0.11999914289862401
42,recruitment,xgboost,base_model,24240.0,0.9879125412541254,0.9806712388527103,0.9870703764320785,0.965732586068855,0.9762849048968029,0.2602068590092542,0.2395222129086337,0.9205069144626781,-0.020684646100620513,0.9566859733064719,0.9815303430079155,0.002331002331002331,0.007427785419532325,0.024844369701443658,0.005096783088529994,0.024844369701443658,1.0,0.9994739842999714,0.0,0.0,1.035502909721079,0.0,0.6020627062706271,1.0,1.034959216851043,0.6016122364613476,1.0,0.0,0.0,,,,,,,,,,,,,,,
42,recruitment,xgboost,group_threshold,24240.0,0.9891501650165017,0.9850597454901959,0.9811776061776062,0.9766212970376301,0.9788941497472113,0.2674197060424605,0.2395222129086337,0.8956789925967636,-0.027897493133826806,0.9738101233946109,0.9815303430079155,0.005874125874125874,0.007427785419532325,0.007720219613304602,0.0015536595454064507,0.007720219613304602,1.0,0.9994739842999714,0.004372937293729373,106.0,1.0037999700200884,0.0,0.5832920792079208,1.0,1.0031907481304143,0.5828028110789583,1.0,0.0012376237623762387,-0.024827921865914426,,,,,,,,,,,,,,,
42,recruitment,xgboost,coda_full,24240.0,0.9841171617161716,0.9819313077580709,0.9615626969124134,0.97742193755004,0.9694274596998332,0.27020958083832336,0.24905699916177704,0.9217178694740558,-0.021152581676546323,0.9697809116091665,0.9907651715039578,0.011188811188811189,0.017056396148555707,0.020984259894791357,0.005867584959744519,0.020984259894791357,1.0,0.9994739842999714,0.013366336633663366,324.0,1.0334827237659998,0.0,0.6043729372937293,1.0,1.0329348552325595,0.6039272426622572,1.0,-0.0037953795379538358,0.0012109550113776901,17724.0,3658.0,3.643320506211456,5.0,5.0,0.7767236800717245,0.15033618000293417,0.5,0.38208452949224136,0.4235014578740177,0.2399999997927501,0.45,0.4286187074403721,0.44184144425310934,0.23999999999999955
42,recruitment,xgboost,coda_no_damping,24240.0,0.9840346534653466,0.9825553579846372,0.9593789209535759,0.9795036028823059,0.9693368195864037,0.2713663581927055,0.25020955574182735,0.9220360158430028,-0.021156802450878143,0.9717955175018886,0.9929639401934917,0.012027972027972029,0.017881705639614855,0.021168422691603017,0.0058537336116428265,0.021168422691603017,1.0,0.9994739842999714,0.013283828382838285,322.0,1.0321001705242148,0.0,0.6071782178217822,1.0,1.031549444294946,0.6067383216205043,1.0,-0.0038778877887788443,0.0015291013803246933,17563.0,0.0,3.7424287353741734,5.0,5.0,0.779600295492008,0.1493426321741976,0.5,0.38010051591023863,0.4139231670096537,0.239999999999082,0.45,0.4604453898882151,0.4333722452804948,0.23999999999999977
42,recruitment,xgboost,coda_no_warmup,24240.0,0.9841171617161716,0.9819313077580709,0.9615626969124134,0.97742193755004,0.9694274596998332,0.27020958083832336,0.24905699916177704,0.9217178694740558,-0.021152581676546323,0.9697809116091665,0.9907651715039578,0.011188811188811189,0.017056396148555707,0.020984259894791357,0.005867584959744519,0.020984259894791357,1.0,0.9994739842999714,0.013366336633663366,324.0,1.0334827237659998,0.0,0.6043729372937293,1.0,1.0329348552325595,0.6039272426622572,1.0,-0.0037953795379538358,0.0012109550113776901,17724.0,3658.0,3.643320506211456,5.0,5.0,0.7767236800717245,0.15033618000293417,0.5,0.38208452949224136,0.4235014578740177,0.2399999997927501,0.45,0.4286187074403721,0.44184144425310934,0.23999999999999955
42,recruitment,xgboost,coda_no_ema,24240.0,0.9843234323432343,0.9821747923484662,0.9620293051835512,0.977742193755004,0.9698221092757306,0.27020958083832336,0.24895222129086336,0.9213301042786523,-0.021257359547459997,0.970284563082347,0.9907651715039578,0.011002331002331002,0.016918844566712516,0.020480608421610813,0.005916513564381514,0.020480608421610813,1.0,0.9994739842999714,0.013242574257425742,321.0,1.0317223870095826,0.0,0.6046204620462046,1.0,1.0311708799131896,0.604175279040926,1.0,-0.003589108910891148,0.0008231898159741791,17632.0,3392.0,3.612411544366073,5.0,5.0,0.7790312610267227,0.14941233878547608,0.5,0.38,0.4234858447527784,0.24,0.45,0.44239533987619273,0.4415808544330593,0.24000000000000005
42,recruitment,xgboost,coda_naive_init,24240.0,0.9856023102310231,0.9845522208263972,0.9625039221838719,0.9823859087269816,0.9723432918614787,0.2696652150244965,0.2526194467728416,0.9367891470536663,-0.01704576825165488,0.9745656006043818,0.996042216358839,0.008671328671328672,0.020082530949105913,0.02147661575445725,0.011411202277777241,0.02147661575445725,1.0,0.9994739842999714,0.011716171617161717,284.0,1.0467160310386272,0.0,0.6173679867986799,1.0,1.0461955153519678,0.6169491525423729,1.0,-0.0023102310231023493,0.016282232590988266,17972.0,3063.0,3.6699661637609475,5.0,4.14594596989031,0.7770738501935226,0.1475931333275424,0.5,0.3800084024553544,0.39598004181368496,0.1374925971277739,0.5,0.47420457921425613,0.44566520745056026,0.2399999999999996
42,recruitment,xgboost,coda_no_overshoot,24240.0,0.9841171617161716,0.9819313077580709,0.9615626969124134,0.97742193755004,0.9694274596998332,0.27020958083832336,0.24905699916177704,0.9217178694740558,-0.021152581676546323,0.9697809116091665,0.9907651715039578,0.011188811188811189,0.017056396148555707,0.020984259894791357,0.005867584959744519,0.020984259894791357,1.0,0.9994739842999714,0.013366336633663366,324.0,1.0334827237659998,0.0,0.6043729372937293,1.0,1.0329348552325595,0.6039272426622572,1.0,-0.0037953795379538358,0.0012109550113776901,17724.0,3658.0,3.643320506211456,5.0,5.0,0.7767236800717245,0.15033618000293417,0.5,0.38208452949224136,0.4235014578740177,0.2399999997927501,0.45,0.4286187074403721,0.44184144425310934,0.23999999999999955
52,adult,xgboost,base_model,6513.0,0.8756333486872409,0.8031190029095561,0.7866868381240545,0.6632653061224489,0.7197231833910035,0.2639489865634252,0.0768143261074458,0.2910195909730755,-0.18713466045597937,0.6740088105726872,0.5922330097087378,0.07956421261142291,0.02139874739039666,-0.08177580086394942,-0.05816546522102625,0.08177580086394942,0.0,0.9298497116237799,0.0,0.0,0.3068987124959026,0.0,0.05404575464455704,1.0,0.3092729869233814,0.054463871267213367,1.0,0.0,0.0,,,,,,,,,,,,,,,
52,adult,xgboost,group_threshold,6513.0,0.8549055734684478,0.7750963403561627,0.7350943396226415,0.6211734693877551,0.6733494642239889,0.21293554998861308,0.18378887841658811,0.8631197487991854,-0.029146671572024968,0.5851688693098385,0.8592233009708737,0.045559590623968305,0.11116910229645094,0.27405443166103527,0.06560951167248263,0.27405443166103527,1.0,0.9298497116237799,0.06924612313833871,451.0,0.9487862875110263,0.0,0.512052817442039,1.0,0.9541669568263988,0.5160142348754448,0.9333333333333333,-0.0207277752187931,0.5721001578261099,,,,,,,,,,,,,,,
52,adult,xgboost,coda_full,6513.0,0.8367879625364655,0.7764487809785188,0.6613418530351438,0.6600765306122449,0.6607085860197893,0.2366203598269187,0.2478793590951932,1.0475825464744883,0.011258999268274505,0.6248164464023495,0.8932038834951457,0.06206668867613074,0.17849686847599164,0.2683874370927962,0.1164301797998609,0.2683874370927962,1.0,0.9298497116237799,0.07723015507446646,503.0,1.1468319150360864,0.0,0.6419468754798097,1.0,1.1537447337211404,0.6469131982051679,0.9375,-0.038845386150775374,0.7565629555014128,4798.0,2832.0,4.226978419949082,5.0,5.0,0.7755324924024675,0.14566405165218096,0.15,0.20683325067295508,0.09826819521795786,0.21999999999968403,0.6,0.48000000000000004,0.5485879767006903,0.23999999999999994
52,adult,xgboost,coda_no_damping,6513.0,0.8389375095961922,0.7811308320092445,0.6641366223908919,0.6696428571428571,0.6668783740870117,0.24185834661808245,0.24458058435438265,1.0112555046140246,0.0027222377363002037,0.6358296622613803,0.8932038834951457,0.06470782436447672,0.17484342379958245,0.2573742212337654,0.11013559943510573,0.2573742212337654,1.0,0.9298497116237799,0.07415937356057116,483.0,1.1261859808669077,0.0,0.6098572086596039,1.0,1.1329390754751465,0.61457527464026,1.0,-0.036695839091048676,0.7202359136409491,4696.0,0.0,1.9845029216802172,4.502676162081798,0.7630500116119788,0.7694853500470462,0.1555230028140267,0.15,0.1235621691904563,0.10505179917281685,0.21999871071243213,0.6,0.4800000453824774,0.536229731510029,0.23986988208008142
52,adult,xgboost,coda_no_warmup,6513.0,0.8367879625364655,0.7764487809785188,0.6613418530351438,0.6600765306122449,0.6607085860197893,0.2366203598269187,0.2478793590951932,1.0475825464744883,0.011258999268274505,0.6248164464023495,0.8932038834951457,0.06206668867613074,0.17849686847599164,0.2683874370927962,0.1164301797998609,0.2683874370927962,1.0,0.9298497116237799,0.07723015507446646,503.0,1.1468319150360864,0.0,0.6419468754798097,1.0,1.1537447337211404,0.6469131982051679,0.9375,-0.038845386150775374,0.7565629555014128,4798.0,2832.0,4.226978419949082,5.0,5.0,0.7755324924024675,0.14566405165218096,0.15,0.20683325067295508,0.09826819521795786,0.21999999999968403,0.6,0.48000000000000004,0.5485879767006903,0.23999999999999994
52,adult,xgboost,coda_no_ema,6513.0,0.8352525717795178,0.7765264852149151,0.6561514195583596,0.6632653061224489,0.6596891849032667,0.23935322250056934,0.25164938737040526,1.0513724642658893,0.012296164869835924,0.6270190895741556,0.9029126213592233,0.06503796632551997,0.18162839248434237,0.2758935317850677,0.1165904261588224,0.2758935317850677,1.0,0.9298497116237799,0.07692307692307693,501.0,1.1543880355971483,0.0,0.645631813296484,1.0,1.1613593110403726,0.650626643973387,1.0,-0.040380776907723015,0.7603528732928138,4789.0,2837.0,4.124004037776569,5.0,5.0,0.7771348540853011,0.14617355922443517,0.15,0.19618600193911517,0.09522418090636044,0.22000000000000003,0.6,0.48,0.5458526529072002,0.24
52,adult,xgboost,coda_naive_init,6513.0,0.869031168432366,0.7708972163182766,0.8223624887285843,0.5816326530612245,0.6813597310422114,0.20268731496242315,0.10320452403393025,0.5091809719471773,-0.0994827909284929,0.5638766519823789,0.6990291262135923,0.04027731924727633,0.03914405010438413,0.13515247423121335,-0.0011332691428921973,0.13515247423121335,0.0,0.9298497116237799,0.0499001996007984,325.0,0.5537680357548441,0.0,0.2452019038845386,1.0,0.5580521765234875,0.24709887049357884,0.9230769230769231,-0.006602180254874801,0.21816138097410176,5749.0,1847.0,4.84394875619662,5.0,3.9982429741785896,0.5214212543338763,0.21385539406538598,0.5,0.38000000000000067,0.3811087818449534,0.11999999999999933,0.5,0.6199999999999992,0.6172588664475008,0.11999999999999922
52,adult,xgboost,coda_no_overshoot,6513.0,0.8363273453093812,0.7765809749076578,0.6596692111959288,0.6613520408163265,0.6605095541401274,0.23912548394443178,0.24599434495758718,1.0287249225797765,0.006868861013155397,0.6255506607929515,0.8980582524271845,0.06536810828656323,0.17588726513569938,0.272507591634233,0.11051915684913616,0.272507591634233,1.0,0.9298497116237799,0.07584830339321358,494.0,1.135705350029626,0.0,0.6333486872409028,1.0,1.1425320897652258,0.6382484914126567,0.9375,-0.03930600337785961,0.737705331606701,4663.0,2799.0,3.187439811030902,5.0,4.168703938111963,0.7658390499524489,0.16095572375283976,0.15,0.2698523272165339,0.09552450878075439,0.21985232708512106,0.6,0.480000550652682,0.5430199682488093,0.23900330149432286
52,compas,xgboost,base_model,2648.0,0.7077039274924471,0.7076601861993428,0.7030791788856305,0.7221385542168675,0.712481426448737,0.6700302724520686,0.4224502112251056,0.6304942158495176,-0.24758006122696297,0.8318890814558059,0.6378162450066578,0.4444444444444444,0.24392935982339956,-0.19407283644914808,-0.20051508462104486,0.20051508462104486,0.0,0.7840404230558599,0.0,0.0,0.6545404525697287,0.0,0.18277945619335348,1.0,0.6551303937193476,0.1855273287143957,0.9444444444444444,0.0,0.0,,,,,,,,,,,,,,,
52,compas,xgboost,group_threshold,2648.0,0.6907099697885196,0.6904321832785688,0.6622052262587635,0.7823795180722891,0.7172937521574042,0.6004036326942482,0.587809293904647,0.9790235466546305,-0.012594338789601256,0.7694974003466204,0.7922769640479361,0.3647342995169082,0.41832229580573954,0.02277956370131573,0.05358799628883132,0.05358799628883132,1.0,0.7840404230558599,0.12953172205438065,343.0,1.0130652090319419,0.0,0.7926737160120846,1.0,1.0158684982241817,0.7925327174749808,0.75,-0.01699395770392753,0.34852933080511295,,,,,,,,,,,,,,,
52,compas,xgboost,coda_full,2648.0,0.6903323262839879,0.689998630887185,0.6569839307787392,0.8004518072289156,0.7216564833672777,0.6135216952573158,0.6095353047676524,0.9935024457643808,-0.003986390489663427,0.7833622183708839,0.8135818908122503,0.37681159420289856,0.44039735099337746,0.030219672441366363,0.0635857567904789,0.0635857567904789,1.0,0.7840404230558599,0.13821752265861026,366.0,1.0311979577212589,0.0,0.8100453172205438,1.0,1.0343502220614842,0.8102386451116244,0.75,-0.017371601208459264,0.36300822991486326,1805.0,651.0,0.1491720163558859,0.8925341686065417,0.8925341686065417,0.8775209850014746,0.08226299903741621,0.4,0.359707776565622,0.3889080240254586,0.04030467272009636,0.55,0.5317315006408165,0.540944757435521,0.025666954909807305
52,compas,xgboost,coda_no_damping,2648.0,0.6903323262839879,0.6899780941949617,0.6552567237163814,0.8072289156626506,0.7233468286099866,0.6236125126135217,0.6143633071816536,0.9851683453349817,-0.009249205431868135,0.7920277296360485,0.8189081225033289,0.3888888888888889,0.4448123620309051,0.02688039286728039,0.05592347314201618,0.05592347314201618,1.0,0.7840404230558599,0.13746223564954682,364.0,1.0198510280585875,0.0,0.7866314199395771,1.0,1.0227849142297856,0.7863741339491916,0.75,-0.017371601208459264,0.35467412948546406,1604.0,0.0,0.13342359392596112,1.0269454682722987,1.0269454682722987,0.8828239666619184,0.08638699183340934,0.4,0.3394941235806557,0.38707176221576195,0.06050603808435823,0.55,0.5247165019226476,0.5345714365695703,0.03931483311510131
52,compas,xgboost,coda_no_warmup,2648.0,0.6899546827794562,0.6896198430083972,0.6565781346510191,0.8004518072289156,0.7214116050220561,0.6145307769929365,0.6095353047676524,0.9918710788583637,-0.00499547222528407,0.7833622183708839,0.8135818908122503,0.37922705314009664,0.44039735099337746,0.030219672441366363,0.06117029785328082,0.06117029785328082,1.0,0.7840404230558599,0.13783987915407855,365.0,1.030552579375541,0.0,0.804380664652568,1.0,1.033692423039367,0.8044649730561971,0.75,-0.017749244712990997,0.3613768630088461,1786.0,648.0,0.15640311630795936,0.8925341686065417,0.8925341686065417,0.8773104338657141,0.08358175769562691,0.4,0.3583722004813452,0.3891108985670966,0.041640684013262264,0.55,0.5292436824839838,0.5394777735716031,0.028634720493998733
52,compas,xgboost,coda_no_ema,2648.0,0.6899546827794562,0.6896198430083972,0.6565781346510191,0.8004518072289156,0.7214116050220561,0.6145307769929365,0.6095353047676524,0.9918710788583637,-0.00499547222528407,0.7833622183708839,0.8135818908122503,0.37922705314009664,0.44039735099337746,0.030219672441366363,0.06117029785328082,0.06117029785328082,1.0,0.7840404230558599,0.13783987915407855,365.0,1.030552579375541,0.0,0.804380664652568,1.0,1.033692423039367,0.8044649730561971,0.75,-0.017749244712990997,0.3613768630088461,1788.0,650.0,0.15640377718414847,0.8925341686065417,0.8925341686065417,0.8773104338657141,0.08358175769562691,0.4,0.3571556650019372,0.38904803007249206,0.042857237421266514,0.55,0.5296086021204499,0.5394463750250507,0.02863473005887207
52,compas,xgboost,coda_naive_init,2648.0,0.6963746223564955,0.6959839357429719,0.657074340527578,0.8253012048192772,0.7316421895861149,0.6508577194752775,0.6173808086904043,0.9485649324220011,-0.03347691078487314,0.8180242634315424,0.8308921438082557,0.4178743961352657,0.44039735099337746,0.01286788037671327,0.022522954858111732,0.022522954858111732,1.0,0.7840404230558599,0.12915407854984895,342.0,0.9816038342679965,0.0,0.7216767371601208,1.0,0.9884882977751647,0.7347959969207082,0.736842105263158,-0.01132930513595165,0.31807071657248354,1547.0,494.0,0.2608618844444873,1.532232123458998,1.166011551941926,0.8731676194493591,0.1072698632401523,0.5,0.38,0.385188511025798,0.12,0.5,0.5706021579738721,0.510424472283564,0.11279853356711256
52,compas,xgboost,coda_no_overshoot,2648.0,0.6903323262839879,0.689998630887185,0.6569839307787392,0.8004518072289156,0.7216564833672777,0.6135216952573158,0.6095353047676524,0.9935024457643808,-0.003986390489663427,0.7833622183708839,0.8135818908122503,0.37681159420289856,0.44039735099337746,0.030219672441366363,0.0635857567904789,0.0635857567904789,1.0,0.7840404230558599,0.13821752265861026,366.0,1.0311979577212589,0.0,0.8100453172205438,1.0,1.0343502220614842,0.8102386451116244,0.75,-0.017371601208459264,0.36300822991486326,1805.0,651.0,0.1491720163558859,0.8925341686065417,0.8925341686065417,0.8775209850014746,0.08226299903741621,0.4,0.359707776565622,0.3889080240254586,0.04030467272009636,0.55,0.5317315006408165,0.540944757435521,0.025666954909807305
52,german_credit,xgboost,base_model,200.0,0.79,0.7357142857142858,0.8356164383561644,0.8714285714285714,0.8531468531468531,0.7445255474452555,0.6984126984126984,0.9380641145347027,-0.04611284903255708,0.8571428571428571,0.9047619047619048,0.46153846153846156,0.2857142857142857,0.04761904761904767,-0.17582417582417587,0.17582417582417587,1.0,0.8484523809523808,0.0,0.0,0.9716639858045677,0.0,0.795,1.0,0.9219722782041824,0.7533333333333333,0.5,0.0,0.0,,,,,,,,,,,,,,,
52,german_credit,xgboost,group_threshold,200.0,0.775,0.6964285714285714,0.8064516129032258,0.8928571428571429,0.8474576271186439,0.7883211678832117,0.746031746031746,0.9463550852439742,-0.04228942185146567,0.8775510204081632,0.9285714285714286,0.5641025641025641,0.38095238095238093,0.05102040816326536,-0.18315018315018317,0.18315018315018317,1.0,0.8484523809523808,0.045,9.0,0.946868848531132,0.0,0.82,1.0,0.9246540189928812,0.7866666666666666,0.5,-0.015000000000000013,0.008290970709271428,,,,,,,,,,,,,,,
52,german_credit,xgboost,coda_full,200.0,0.775,0.6964285714285714,0.8064516129032258,0.8928571428571429,0.8474576271186439,0.7883211678832117,0.746031746031746,0.9463550852439742,-0.04228942185146567,0.8775510204081632,0.9285714285714286,0.5641025641025641,0.38095238095238093,0.05102040816326536,-0.18315018315018317,0.18315018315018317,1.0,0.8484523809523808,0.045,9.0,0.946868848531132,0.0,0.82,1.0,0.9246540189928812,0.7866666666666666,0.5,-0.015000000000000013,0.008290970709271428,30.0,28.0,0.0019711659604639865,0.024105026864303405,0.0,0.8932675201607961,0.15316438149018632,0.3,0.3000073226935205,0.3000046105587269,9.0077233662611e-06,0.35,0.3499693181060509,0.3499798031111348,3.116903591587894e-05
52,german_credit,xgboost,coda_no_damping,200.0,0.775,0.6964285714285714,0.8064516129032258,0.8928571428571429,0.8474576271186439,0.7883211678832117,0.746031746031746,0.9463550852439742,-0.04228942185146567,0.8775510204081632,0.9285714285714286,0.5641025641025641,0.38095238095238093,0.05102040816326536,-0.18315018315018317,0.18315018315018317,1.0,0.8484523809523808,0.045,9.0,0.946868848531132,0.0,0.82,1.0,0.9246540189928812,0.7866666666666666,0.5,-0.015000000000000013,0.008290970709271428,30.0,0.0,0.0019711659604639865,0.024105026864303405,0.0,0.8932675201607961,0.15316438149018632,0.3,0.3000342367423011,0.30002348804249906,3.5180011116908716e-05,0.35,0.34988290986053056,0.349919731656664,0.00011737265738243075
52,german_credit,xgboost,coda_no_warmup,200.0,0.775,0.6964285714285714,0.8064516129032258,0.8928571428571429,0.8474576271186439,0.7883211678832117,0.746031746031746,0.9463550852439742,-0.04228942185146567,0.8775510204081632,0.9285714285714286,0.5641025641025641,0.38095238095238093,0.05102040816326536,-0.18315018315018317,0.18315018315018317,1.0,0.8484523809523808,0.045,9.0,0.946868848531132,0.0,0.82,1.0,0.9246540189928812,0.7866666666666666,0.5,-0.015000000000000013,0.008290970709271428,42.0,28.0,0.0022865189035256753,0.024105026864303405,0.0,0.8932675201607961,0.15316438149018632,0.3,0.3000246929658274,0.30001928045363446,2.4751667197453475e-05,0.35,0.34991141719835983,0.3499309034614431,8.859967454327711e-05
52,german_credit,xgboost,coda_no_ema,200.0,0.775,0.6964285714285714,0.8064516129032258,0.8928571428571429,0.8474576271186439,0.7883211678832117,0.746031746031746,0.9463550852439742,-0.04228942185146567,0.8775510204081632,0.9285714285714286,0.5641025641025641,0.38095238095238093,0.05102040816326536,-0.18315018315018317,0.18315018315018317,1.0,0.8484523809523808,0.045,9.0,0.946868848531132,0.0,0.82,1.0,0.9246540189928812,0.7866666666666666,0.5,-0.015000000000000013,0.008290970709271428,30.0,28.0,0.0019711659604639865,0.024105026864303405,0.0,0.8932675201607961,0.15316438149018632,0.3,0.30000732163901567,0.30000494007993533,9.390691585009492e-06,0.35,0.3499693184104874,0.34997842242590677,3.130230528336497e-05
52,german_credit,xgboost,coda_naive_init,200.0,0.79,0.7357142857142858,0.8356164383561644,0.8714285714285714,0.8531468531468531,0.7445255474452555,0.6984126984126984,0.9380641145347027,-0.04611284903255708,0.8571428571428571,0.9047619047619048,0.46153846153846156,0.2857142857142857,0.04761904761904767,-0.17582417582417587,0.17582417582417587,1.0,0.8484523809523808,0.0,0.0,0.9716639858045677,0.0,0.795,1.0,0.9219722782041824,0.7533333333333333,0.5,0.0,0.0,86.0,82.0,0.038361953274698074,0.2624266946147435,0.0,0.8688435614726728,0.16438048385120368,0.5,0.5001256029965558,0.5001639970851484,0.000300106240948228,0.5,0.49905085366242496,0.4993391508692621,0.0010014959370995835
52,german_credit,xgboost,coda_no_overshoot,200.0,0.775,0.6964285714285714,0.8064516129032258,0.8928571428571429,0.8474576271186439,0.7883211678832117,0.746031746031746,0.9463550852439742,-0.04228942185146567,0.8775510204081632,0.9285714285714286,0.5641025641025641,0.38095238095238093,0.05102040816326536,-0.18315018315018317,0.18315018315018317,1.0,0.8484523809523808,0.045,9.0,0.946868848531132,0.0,0.82,1.0,0.9246540189928812,0.7866666666666666,0.5,-0.015000000000000013,0.008290970709271428,30.0,28.0,0.0019711659604639865,0.024105026864303405,0.0,0.8932675201607961,0.15316438149018632,0.3,0.30000274601007015,0.30000172895952254,3.3778962622021957e-06,0.35,0.3499884942897691,0.34999242616667575,1.1688388468267252e-05
52,bank_marketing,xgboost,base_model,2233.0,0.7357814599193909,0.7299718457145156,0.7779097387173397,0.6190926275992439,0.6894736842105263,0.3380414312617702,0.41246797608881297,1.2201698902682991,0.07442654482704275,0.5925155925155925,0.6412478336221837,0.12736660929432014,0.19023569023569023,0.048732241106591245,0.06286908094137009,0.06286908094137009,1.0,0.7896520934722279,0.0,0.0,1.3383164874045144,0.0,0.877295118674429,1.0,1.33596483468858,0.874942739349519,0.6666666666666667,0.0,0.0,,,,,,,,,,,,,,,
52,bank_marketing,xgboost,group_threshold,2233.0,0.7380206000895656,0.7352053251819973,0.7440660474716202,0.6814744801512287,0.7113961519486927,0.3851224105461394,0.47822374039282667,1.241744773342743,0.09310132984668729,0.6486486486486487,0.708838821490468,0.16695352839931152,0.2542087542087542,0.06019017284181927,0.0872552258094427,0.0872552258094427,1.0,0.7896520934722279,0.05687416032243618,127.0,1.3558647566259734,0.0,0.9359605911330049,1.0,1.3565092633425708,0.9349519010535959,0.5535714285714286,0.0022391401701746805,0.021574883074443774,,,,,,,,,,,,,,,
